568,3026000000736,21474,Específico,REGULADOR DE TENSÃO 12V LM7812,Regulador de tensão 12V LM7812,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 9,99",0,"R$ 0,00"
569,3026000000738,21474,Específico,"REGULADOR DE TENSÃO 3,3V LM1117","Regulador de tensão 3,3V LM1117",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 9,99",0,"R$ 0,00"
570,3026000000737,21474,Específico,REGULADOR DE TENSÃO 5V LM7805,Regulador de tensão 5V LM7805,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 9,99",0,"R$ 0,00"
571,3026000000780,44180,Específico,RESISTOR 100R 1/4 W -,Resistor 100R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
572,3026000000745,44180,Específico,RESISTOR 10M 1/4 W -,Resistor  10M 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
573,3026000000782,44180,Específico,RESISTOR 10M 1/4 W -,Resistor 10M 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
574,3026000000783,44180,Específico,RESISTOR 10R 1/4 W -,Resistor 10R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
575,3026000000784,44180,Específico,RESISTOR 12K 1/4 W -,Resistor 12K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
576,3026000000777,44180,Específico,"RESISTOR 1,2R 1/4 W -","Resistor 1,2R 1/4 W -",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
577,3026000000785,44180,Específico,RESISTOR 12R 1/4 W -,Resistor 12R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
578,3026000000746,44180,Específico,RESISTOR 150K 1/4 W -,Resistor  150K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
579,3026000000786,44180,Específico,RESISTOR 150R 1/4 W -,Resistor 150R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
580,3026000000787,44180,Específico,RESISTOR 15K 1/4 W -,Resistor 15K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
581,3026000000778,44180,Específico,"RESISTOR 1,5R 1/4 W -","Resistor 1,5R 1/4 W -",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
582,3026000000788,44180,Específico,RESISTOR 15R 1/4 W -,Resistor 15R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
583,3026000000747,44180,Específico,RESISTOR 180K 1/4 W -,Resistor  180K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
584,3026000000789,44180,Específico,RESISTOR 180R 1/4 W -,Resistor 180R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
585,3026000000748,44180,Específico,RESISTOR 18K 1/4 W -,Resistor  18K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
586,3026000000779,44180,Específico,"RESISTOR 1,8R 1/4 W -","Resistor 1,8R 1/4 W -",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
587,3026000000790,44180,Específico,RESISTOR 18R 1/4 W -,Resistor 18R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
588,3026000000791,44180,Específico,RESISTOR 1K 1/4 W -,Resistor 1K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
589,3026000000792,44180,Específico,RESISTOR 1K2 1/4 W -,Resistor 1K2 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
590,3026000000793,44180,Específico,RESISTOR 1K5 1/4 W -,Resistor 1K5 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
591,3026000000749,44180,Específico,RESISTOR 1M 1/4 W -,Resistor  1M 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
592,3026000000751,44180,Específico,RESISTOR 1M2 1/4 W -,Resistor  1M2 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
593,3026000000752,44180,Específico,RESISTOR 1M5 1/4 W -,Resistor  1M5 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
594,3026000000753,44180,Específico,RESISTOR 1M8 1/4 W -,Resistor  1M8 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
595,3026000000794,44180,Específico,RESISTOR 1R 1/4 W -,Resistor 1R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
596,3026000000755,44180,Específico,RESISTOR 220K 1/4 W -,Resistor  220K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
597,3026000000797,44180,Específico,RESISTOR 220R 1/4 W -,Resistor 220R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
598,3026000000756,44180,Específico,RESISTOR 22K 1/4 W -,Resistor  22K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
599,3026000000795,44180,Específico,"RESISTOR 2,2R 1/4 W -","Resistor 2,2R 1/4 W -",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
600,3026000000798,44180,Específico,RESISTOR 22R 1/4 W -,Resistor 22R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
601,3026000000757,44180,Específico,RESISTOR 270K 1/4 W -,Resistor  270K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
602,3026000000799,44180,Específico,RESISTOR 270R 1/4 W -,Resistor 270R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
603,3026000000758,44180,Específico,RESISTOR 27K 1/4 W -,Resistor  27K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
604,3026000000796,44180,Específico,"RESISTOR 2,7R 1/4 W -","Resistor 2,7R 1/4 W -",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
605,3026000000800,44180,Específico,RESISTOR 27R 1/4 W -,Resistor 27R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
606,3026000000801,44180,Específico,RESISTOR 2K2 1/4 W -,Resistor 2K2 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
607,3026000000802,44180,Específico,RESISTOR 2K7 1/4 W -,Resistor 2K7 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
608,3026000000759,44180,Específico,RESISTOR 2M2 1/4 W -,Resistor  2M2 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
609,3026000000760,44180,Específico,RESISTOR 2M7 1/4 W -,Resistor  2M7 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
610,3026000000761,44180,Específico,RESISTOR 330K1/4 W -,Resistor  330K1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
611,3026000000805,44180,Específico,RESISTOR 330R 1/4 W -,Resistor 330R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
612,3026000000762,44180,Específico,RESISTOR 33K 1/4 W -,Resistor  33K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
613,3026000000803,44180,Específico,"RESISTOR 3,3R 1/4 W -","Resistor 3,3R 1/4 W -",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
614,3016000000519,410711,Específico,LÁPIS 36 CORES,"LÁPIS DE COR, MATERIAL MADEIRA, COR DIVERSAS, CARACTERÍSTICAS ADICIONAIS TAMANHO GRANDE 36 CORES",CAIXA,3016 - MATERIAL DE EXPEDIENTE,"R$ 14,90",0,"R$ 0,00"
615,3016000000524,272491,Específico,PAPEL GLOSSY,"PAPEL GLOSSY, MATERIAL CELULOSE VEGETAL, GRAMATURA 90, MODELO PLOTTER 750C, FORMATO A0",CAIXA,3016 - MATERIAL DE EXPEDIENTE,"R$ 75,00",0,"R$ 0,00"
616,3016000000049,283073,Específico,PASTA ARQUIVO ABA/ELÁSTICO CARTOLINA PLASTIFICADA,"Pasta arquivo, material cartolina plastificada, tipo documento, largura 230, altura 340, características adicionais com aba e elástico",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 0,71",0,"R$ 0,00"
617,3016000000181,274258,Específico,PASTA ARQUIVO ABA/ELÁSTICO LOMBADA 4CM INCOLOR,"PASTA ARQUIVO, MATERIAL POLIPROPILENO, LOMBADA 4, COR INCOLOR, CARACTERÍSTICAS ADICIONAIS COM ELÁSTICO, TAMANHO OFÍCIO",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 3,99",0,"R$ 0,00"
618,3026000000763,44180,Específico,RESISTOR 390K 1/4 W -,Resistor  390K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
619,3026000000764,44180,Específico,RESISTOR 39K 1/4 W -,Resistor  39K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
620,3026000000804,44180,Específico,"RESISTOR 3,9 R 1/4 W -","Resistor 3,9 R 1/4 W -",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
621,3026000000809,44180,Específico,RESISTOR 3K3 1/4 W -,Resistor 3K3 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
622,3026000000810,44180,Específico,RESISTOR 3K9 1/4 W -,Resistor 3K9 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
623,3026000000765,44180,Específico,RESISTOR 3M3 1/4 W -,Resistor  3M3 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
624,3026000000766,44180,Específico,RESISTOR 3M9 1/4 W -,Resistor  3M9 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
625,3026000000767,44180,Específico,RESISTOR 470K 1/4 W -,Resistor  470K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
626,3026000000812,44180,Específico,RESISTOR 470R 1/4 W -,Resistor 470R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
627,3026000000768,44180,Específico,RESISTOR 47K 1/4 W -,Resistor  47K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
628,3026000000811,44180,Específico,"RESISTOR 4,7R 1/4 W -","Resistor 4,7R 1/4 W -",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
629,3026000000813,44180,Específico,RESISTOR 47R 1/4 W -,Resistor 47R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
630,3026000000814,44180,Específico,RESISTOR 4K7 1/4 W -,Resistor 4K7 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
631,3026000000769,44180,Específico,RESISTOR 4M7 1/4 W -,Resistor  4M7 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
632,3026000000770,44180,Específico,RESISTOR 560K 1/4 W -,Resistor  560K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
633,3026000000816,44180,Específico,RESISTOR 56K 1/4 W -,Resistor 56K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
634,3026000000817,44180,Específico,RESISTOR 56R 1/4 W -,Resistor 56R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
635,3026000000818,44180,Específico,RESISTOR 5K6 1/4 W -,Resistor 5K6 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
636,3026000000771,44180,Específico,RESISTOR 5M6 1/4 W -,Resistor  5M6 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
637,3026000000772,44180,Específico,RESISTOR 680K 1/4 W -,Resistor  680K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
638,3026000000819,44180,Específico,RESISTOR 680R 1/4 W -,Resistor 680R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
639,3026000000773,44180,Específico,RESISTOR 68K 1/4 W -,Resistor  68K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
640,3026000000820,44180,Específico,RESISTOR 68R 1/4 W -,Resistor 68R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
641,3026000000821,44180,Específico,RESISTOR 6K8 1/4 W -,Resistor 6K8 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
642,3026000000774,44180,Específico,RESISTOR 820K 1/4 W -,Resistor  820K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
643,3026000000823,44180,Específico,RESISTOR 820R 1/4 W -,Resistor 820R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
644,3026000000775,44180,Específico,RESISTOR 82K 1/4 W -,Resistor  82K 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
645,3026000000822,44180,Específico,"RESISTOR 8,2R 1/4 W -","Resistor 8,2R 1/4 W -",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
646,3026000000824,44180,Específico,RESISTOR 82R 1/4 W -,Resistor 82R 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
647,3026000000825,44180,Específico,RESISTOR 8K2 1/4 W -,Resistor 8K2 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
648,3026000000776,44180,Específico,RESISTOR 8M2 1/4 W -,Resistor  8M2 1/4 W -,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
649,3026000000827,44180,Específico,"RESISTOR DE FIO 20W, 100OHM","Resistor de fio 20W, 100ohm",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,10",0,"R$ 0,00"
650,3026000001199,452859,Específico,"RESISTOR LDR, DIÂMETRO 10","RESISTOR LDR, RESISTÊNCIA NOMINAL 1, DIÂMETRO 10",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 2,34",0,"R$ 0,00"
651,3026000001175,354747,Específico,RESISTOR LDR - MODELO NORP12,"RESISTOR LDR, RESISTÊNCIA NOMINAL 1, MATERIAL CORPO SULFETO DE CÁDMIO, MODELO NORP12, FORMATO REDONDO, TEMPO RESPOSTA 30",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 1,58",0,"R$ 0,00"
652,3026000000828,440272,Específico,SENSOR DE DISTÂNCIA,Sensor de distância ultrassónico HC-SR04,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 8,01",0,"R$ 0,00"
653,3026000000837,388348,Específico,SENSOR DE TEMPERATURA,Sensor de temperatura com interface analógica Encapsulamento TO-92,UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 21,75",0,"R$ 0,00"
654,3026000001254,370244,Específico,TERMISTOR NTC,"TERMISTOR, COEFICIENTE TEMPERATURA: NEGATIVO (NTC), RESISTÊNCIA NOMINAL: 10 KOHM, SÉRIE: MF52, DIÂMETRO NOMINAL: 3 MM. CARACTERÍSTICA ADICIONAL: TOLERÂNCIA 1%",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,88",0,"R$ 0,00"
655,3026000000459,244556,Específico,TRANSISTOR BC547,"TRANSISTOR, REFERÊNCIA BC547, ENCAPSULAMENTO TO-92, TENSÃO TRABALHO VCBO 50V, VCEO 45, APLICAÇÃO AMPLIFICADOR DE BAIXA FREQUÊNCIA.",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 0,58",0,"R$ 0,00"
656,3026000000424,383090,Específico,TRANSISTOR TO-220,"TRANSISTOR, ENCAPSULAMENTO TO-220, TIPO MOSFET, REFERÊNCIA 1 IRF740.01",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 6,99",0,"R$ 0,00"
657,3026000000860,369805,Específico,TRIMPOT PRECISÃO 100 OHMS,Trimpot Precisão 100 Ohms,PEÇA,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 1,80",0,"R$ 0,00"
658,3026000000859,369804,Específico,TRIMPOT PRECISÃO 10 OHMS,Trimpot Precisão 10 Ohms,PEÇA,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 1,80",0,"R$ 0,00"
659,3026000001255,7595,Específico,VÁLVULA SOLENÓIDE,"VÁLVULA SOLENOIDE, TIPO: DUAS VIAS, NORMALMENTE FECHADA; ÂNGULO 180 GRAUS; DIAMETRO DA ROSCA: 3/4 POLEGADA APLICAÇÃO: CONTROLE DE FLUXO DE ÁGUA FRIA; TENSÃO DE OPERAÇÃO: 12 VDC; MATERIAL DO CORPO: PLÁSTICO.",UNIDADE,3026 - MATERIAL ELETRICO E ELETRONICO,"R$ 58,47",0,"R$ 0,00"
660,3016000000436,430300,Específico,TRANSFERIDOR - GRADUAÇÃO - 0 A 180,"TRANSFERIDOR ESCOLAR, MATERIAL POLIESTIRENO, GRADUAÇÃO 0 A 180, CARACTERÍSTICAS ADICIONAIS TRANSPARENTE, DIVISÃO EM MILÍMETROS, MARCAÇÕES NUMÉRICA",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 2,00",0,"R$ 0,00"
661,,482895,Específico,PEÇA EQUIPAMENTO LABORATÓRIO,"PEÇA EQUIPAMENTO LABORATÓRIO, APLICAÇÃO 2 P/ MICROSCÓPIO ELETRÔNICO DE VARREDURA, TIPO 2 PLACA MÓDULO DE LENTE",UNIDADE,,,0,0
662,,482895,Específico,PEÇA EQUIPAMENTO LABORATÓRIO,"PEÇA EQUIPAMENTO LABORATÓRIO, APLICAÇÃO 2 P/ MICROSCÓPIO ELETRÔNICO DE VARREDURA, TIPO 2 PLACA MÓDULO DE LENTE",UNIDADE,,,0,0
663,,482896,Específico,PEÇA EQUIPAMENTO LABORATÓRIO,"PEÇA EQUIPAMENTO LABORATÓRIO, APLICAÇÃO 2 P/ MICROSCÓPIO ELETRÔNICO DE VARREDURA, TIPO 2 CARTUCHO COM FILAMENTO",UNIDADE,,0,0,0
664,5218000009246,,Agenda,"ABRANTES, J. A PEDAGOGIA EMPRESARIAL NAS ORGANIZAÇÕES QUEAPRENDEM. 1.ED.","ABRANTES, J. A Pedagogia empresarial nas organizações que aprendem. 1.ed.Rio de Janeiro: WAK",UNIDADE,5218 - COLECOES E MATERIAISBIBLIOGRAFICOS,"R$ 52,82",0,"R$ 0,00"
665,5208000000757,,Agenda,ABRE BOCA PARA EQUINOS,"Em aço inox, com cinta de couro ajustável, abertura de acesso frontal (intra oral)com 11cm, abertura de acesso lateral: 15 a 18,5cm, Altura total: 18cm.",UNIDADE,5218 - COLECOES E MATERIAISBIBLIOGRAFICOS,"R$ 1.600,00",0,"R$ 0,00"
666,5218000009642,,Agenda,"ABREU, MARCIA. OS CAMINHOS DOS LIVROS","ABREU, MARCIA. OS CAMINHOS DOS LIVROS",UNIDADE,5218 - COLECOES E MATERIAISBIBLIOGRAFICOS,"R$ 60,00",0,"R$ 0,00"
667,3011000001005,,Agenda,ACETONITRILA,"ACETONITRILA ASPECTO FÍSICO: LÍQUIDO INCOLOR, LÍMPIDO, ODOR DE ÉTERPESO MOLECULAR: 41,05 G/MOL GRAU DE PUREZA: PUREZA MÍNIMA DE 99,5%CARACTERÍSTICA ADICIONAL: REAGENTE P.A. ACS FÓRMULA QUÍMICA: CH3CN NÚMERO DEREFERÊNCIA QUÍMICA: CAS 75-05-8",UNIDADE,3011 - MATERIAL QUIMICO,"R$ 200,00",0,"R$ 0,00"
668,5218000009368,,Agenda,"ADAM, JEAN-MICHEL. A LINGÜÍSTICA TEXTUAL: INTRODUÇÃO À ANÁLISETEXTUAL DOS DISCURSOS","Adam, Jean-Michel. A lingüística textual: introdução à análise textual dosdiscursos",UNIDADE,5218 - COLECOES E MATERIAISBIBLIOGRAFICOS,"R$ 38,00",0,"R$ 0,00"
669,3035000001280,,Agenda,ADAPTADOR DE DESTILAÇÃO,"CONEXÃO LABORATÓRIO MATERIAL: VIDRO APLICAÇÃO: SISTEMA DESTILAÇÃOTIPO JUNTA: JUNTA 24/40 MACHO, JUNTA CÔNICA FÊMEA CARACTERÍSTICAS ADICIONAIS: COMTORNEIRA, CAPACIDADE 5 ML",UNIDADE,3035 - MATERIAL LABORATORIAL,"R$ 125,00",0,"R$ 0,00"
670,3059000000021,480397,Agenda,"CONFECÇÃO DE FOLDER EM COUCHÊ (BRILHO/FOSCO) - A4, COLORIDO(03 DOBRAS)","CONFECÇÃO DE FOLDER, TAMANHO A4, MATERIAL: EM PAPEL COUCHÊBRILHO OU FOSCO 150 G/M². ACABAMENTO : COM 03 (TRÊS) DOBRAS PARALELAS.IMPRESSÃO: COLORIDO (4X4 CORES), IMPRESSÃO FRENTE E VERSO. A ARTE EDIAGRAMAÇÃO DEVEM ESTAR INCLUIDO NO SERVIÇO. LOTE COM 100 EXEMPLARES.",LOTE,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 260,00",2,"R$ 520,00"
671,3059000000022,480398,Agenda,CONFECÇÃO DE FOLDER EM COUCHÊ (BRILHO/FOSCO) - TAM A3.COLORIDO (03 DOBRAS),"CONFECÇÃO DE FOLDER, TAMANHO A3, COM 03 DOBRAS, COLORIDO (4X4CORES), PAPEL COUCHÊ BRILHOSO OU FOSCO 115 G, A ARTE E DIAGRAMAÇÃO DEVEMESTAR INCLUIDO NO SERVIÇO, LOTE COM 100 EXEMPLARES POR MODELO, ENTREGACONFORME A DEMANDA.",LOTE,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 599,00",0,"R$ 0,00"
672,3059000000023,450681,Agenda,CONFECÇÃO DE FOLDER EM SULFITE - COLORIDO (03 DOBRAS),"CONFECÇÃO DE FOLDER, TAMANHO A4, COM 03 DOBRAS, COLORIDO (4X4CORES), PAPEL SULFITE 75 G, A ARTE E DIAGRAMAÇÃO DEVEM ESTAR INCLUIDO NOSERVIÇO, LOTE COM 100 EXEMPLARES POR MODELO, ENTREGA CONFORME A DEMANDA.",LOTE,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 7,00",0,"R$ 0,00"
673,3204000000016,14370,Agenda,CONFECÇÃO DE FOLHA (HISTÓRICO) - VERSO E ANVERSO DA FOLHA,"SERVIÇO GRÁFICO - IMPRESSO USO OFICIAL/ SEGURANÇA. PAPELESPECIAL DE SEGURANÇAFILIGRANADA TAMANHO (A4 21 X 29,7CM), COR VERDE,POSSUINDO GRAMATURA DE 90 G/M2; OBSERVAÇÕES: A GRÁFICA VENCEDORA DOPROCESSO LICITATÓRIO, QUANDO FOR PRODUZIR ASFOLHAS DE HISTÓRICOS, NÃOPODERÁ COLOCAR O SEU NOME OU MARCA, EM NENHUMA PARTEDO MENCIONADODOCUMENTO",UNIDADE,3204 - MATERIAL EDUCACIONAL ECULTURAL,"R$ 7,00",0,"R$ 0,00"
674,3059000000030,261490,Agenda,CONFECÇÃO DE LONA PARA APLICAÇÃO INTERNA,"LONA APLICAÇÃO INTERNA (BANNER/FAIXA/FACHADA/FUNDOS DE PALCO,ETC) FORMATO: M COR: 4X0. IMPRESSÃO DIGITAL 4X0 CORES 720 DPI.MÉTODO DECONFECÇÃO: IMPRESSÃO DIGITAL POLICROMIA. ACABAMENTOS POSSÍVEIS: TUBETES,PONTEIRAS, BARBANTE, SARRAFEAMENTO DE MADEIRA, ILHOSES (ESPAÇAMENTO MÁXIMODE 20CM ENTRE ELES) COM IMPRESSÃO DE ARTE ESPECÍFICA A SER ENVIADA PELOREQUISITANTE",M²,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 80,00",0,"R$ 0,00"
675,3059000000024,441027,Agenda,CONFECÇÃO DE PANFLETO EM COUCHÊ (BRILHO/FOSCO) - TAM. 15X21CM. COLORIDO. 1 FACE. COM ARTE,"PANFLETO EM PAPEL COUCHE BRILHO OU FOSCO, 90G. FORMATO: 15CMDE LARGURA POR 21CM DE ALTURA, IMPRESSÃO COLORIDA (4X4CORES). FRENTE, A ARTE/ DIAGRAMAÇÃO INCLUSA NO SERVIÇO. PEDIDO EM LOTE COM 100 (CEM) UNIDADES",LOTE,3059 - MATERIAL PARA DIVULGAÇÃO,"R$ 60,00",0,"R$ 0,00"
